TIME,GEO,UNIT,NA_ITEM,Value
2012,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Greece,"Index, 2010=100",Real labour productivity per person,96.6
2012,Greece,"Index, 2010=100",Real labour productivity per hour worked,94.9
2012,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,96.7
2012,Spain,"Index, 2010=100",Nominal labour productivity per person,
2012,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Spain,"Index, 2010=100",Real labour productivity per person,102.9
2012,Spain,"Index, 2010=100",Real labour productivity per hour worked,103.5
2012,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,96.5
2012,France,"Index, 2010=100",Nominal labour productivity per person,
2012,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,France,"Index, 2010=100",Real labour productivity per person,101.1
2012,France,"Index, 2010=100",Real labour productivity per hour worked,101.4
2012,France,"Index, 2010=100",Nominal unit labour cost based on persons,103.3
2012,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2012,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Croatia,"Index, 2010=100",Real labour productivity per person,105.2
2012,Croatia,"Index, 2010=100",Real labour productivity per hour worked,106.3
2012,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,99.3
2012,Italy,"Index, 2010=100",Nominal labour productivity per person,
2012,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Italy,"Index, 2010=100",Real labour productivity per person,97.7
2012,Italy,"Index, 2010=100",Real labour productivity per hour worked,100.2
2012,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,102.1
2012,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2012,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Cyprus,"Index, 2010=100",Real labour productivity per person,100.3
2012,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,101.5
2012,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,103.3
2012,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2012,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Latvia,"Index, 2010=100",Real labour productivity per person,107.4
2012,Latvia,"Index, 2010=100",Real labour productivity per hour worked,107.5
2012,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,102.6
2012,Lithuania,"Index, 2010=100",Nominal labour productivity per person,
2012,Lithuania,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Lithuania,"Index, 2010=100",Real labour productivity per person,107.7
2012,Lithuania,"Index, 2010=100",Real labour productivity per hour worked,109.3
2012,Lithuania,"Index, 2010=100",Nominal unit labour cost based on persons,103
2012,Luxembourg,"Index, 2010=100",Nominal labour productivity per person,
2012,Luxembourg,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Luxembourg,"Index, 2010=100",Real labour productivity per person,96.9
2012,Luxembourg,"Index, 2010=100",Real labour productivity per hour worked,97.4
2012,Luxembourg,"Index, 2010=100",Nominal unit labour cost based on persons,107.1
2012,Hungary,"Index, 2010=100",Nominal labour productivity per person,
2012,Hungary,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Hungary,"Index, 2010=100",Real labour productivity per person,100
2012,Hungary,"Index, 2010=100",Real labour productivity per hour worked,101.5
2012,Hungary,"Index, 2010=100",Nominal unit labour cost based on persons,105.2
2012,Malta,"Index, 2010=100",Nominal labour productivity per person,
2012,Malta,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Malta,"Index, 2010=100",Real labour productivity per person,98.6
2012,Malta,"Index, 2010=100",Real labour productivity per hour worked,102.6
2012,Malta,"Index, 2010=100",Nominal unit labour cost based on persons,108.5
2012,Netherlands,"Index, 2010=100",Nominal labour productivity per person,
2012,Netherlands,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Netherlands,"Index, 2010=100",Real labour productivity per person,99.9
2012,Netherlands,"Index, 2010=100",Real labour productivity per hour worked,100.5
2012,Netherlands,"Index, 2010=100",Nominal unit labour cost based on persons,104
2012,Austria,"Index, 2010=100",Nominal labour productivity per person,
2012,Austria,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Austria,"Index, 2010=100",Real labour productivity per person,100.9
2012,Austria,"Index, 2010=100",Real labour productivity per hour worked,101.9
2012,Austria,"Index, 2010=100",Nominal unit labour cost based on persons,103.8
2012,Poland,"Index, 2010=100",Nominal labour productivity per person,
2012,Poland,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Poland,"Index, 2010=100",Real labour productivity per person,106
2012,Poland,"Index, 2010=100",Real labour productivity per hour worked,106.5
2012,Poland,"Index, 2010=100",Nominal unit labour cost based on persons,102.9
2012,Portugal,"Index, 2010=100",Nominal labour productivity per person,
2012,Portugal,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Portugal,"Index, 2010=100",Real labour productivity per person,100.2
2012,Portugal,"Index, 2010=100",Real labour productivity per hour worked,102.4
2012,Portugal,"Index, 2010=100",Nominal unit labour cost based on persons,94.9
2012,Romania,"Index, 2010=100",Nominal labour productivity per person,
2012,Romania,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Romania,"Index, 2010=100",Real labour productivity per person,107.7
2012,Romania,"Index, 2010=100",Real labour productivity per hour worked,110.6
2012,Romania,"Index, 2010=100",Nominal unit labour cost based on persons,97.4
2012,Slovenia,"Index, 2010=100",Nominal labour productivity per person,
2012,Slovenia,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Slovenia,"Index, 2010=100",Real labour productivity per person,100.5
2012,Slovenia,"Index, 2010=100",Real labour productivity per hour worked,102.7
2012,Slovenia,"Index, 2010=100",Nominal unit labour cost based on persons,100
2012,Slovakia,"Index, 2010=100",Nominal labour productivity per person,
2012,Slovakia,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Slovakia,"Index, 2010=100",Real labour productivity per person,102.6
2012,Slovakia,"Index, 2010=100",Real labour productivity per hour worked,103.6
2012,Slovakia,"Index, 2010=100",Nominal unit labour cost based on persons,101.9
2012,Finland,"Index, 2010=100",Nominal labour productivity per person,
2012,Finland,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Finland,"Index, 2010=100",Real labour productivity per person,99
2012,Finland,"Index, 2010=100",Real labour productivity per hour worked,100
2012,Finland,"Index, 2010=100",Nominal unit labour cost based on persons,107.6
2012,Sweden,"Index, 2010=100",Nominal labour productivity per person,
2012,Sweden,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,Sweden,"Index, 2010=100",Real labour productivity per person,99.5
2012,Sweden,"Index, 2010=100",Real labour productivity per hour worked,100.5
2012,Sweden,"Index, 2010=100",Nominal unit labour cost based on persons,106.9
2012,United Kingdom,"Index, 2010=100",Nominal labour productivity per person,
2012,United Kingdom,"Index, 2010=100",Nominal labour productivity per hour worked,
2012,United Kingdom,"Index, 2010=100",Real labour productivity per person,101.2
2012,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,99.5
2012,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,101.6
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per person,
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per hour worked,
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per person,101.3
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per hour worked,103.5
2013,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal unit labour cost based on persons,103.8
2013,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2013,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Belgium,"Index, 2010=100",Real labour productivity per person,100.4
2013,Belgium,"Index, 2010=100",Real labour productivity per hour worked,99.6
2013,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,108.6
2013,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2013,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Bulgaria,"Index, 2010=100",Real labour productivity per person,108.3
2013,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,108.3
2013,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,115.6
2013,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2013,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Czech Republic,"Index, 2010=100",Real labour productivity per person,100.2
2013,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,102.3
2013,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,104.2
2013,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2013,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Denmark,"Index, 2010=100",Real labour productivity per person,103.3
2013,Denmark,"Index, 2010=100",Real labour productivity per hour worked,103.1
2013,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,101.5
2013,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2013,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,101.4
2013,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,103.5
2013,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,105.9
2013,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2013,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Estonia,"Index, 2010=100",Real labour productivity per person,103.8
2013,Estonia,"Index, 2010=100",Real labour productivity per hour worked,104.3
2013,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,108.2
2013,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2013,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Ireland,"Index, 2010=100",Real labour productivity per person,98.6
2013,Ireland,"Index, 2010=100",Real labour productivity per hour worked,103.3
2013,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,104
2013,Greece,"Index, 2010=100",Nominal labour productivity per person,
2013,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Greece,"Index, 2010=100",Real labour productivity per person,95.9
2013,Greece,"Index, 2010=100",Real labour productivity per hour worked,94.1
2013,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,90
2013,Spain,"Index, 2010=100",Nominal labour productivity per person,
2013,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Spain,"Index, 2010=100",Real labour productivity per person,103.9
2013,Spain,"Index, 2010=100",Real labour productivity per hour worked,104.9
2013,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,95.9
2013,France,"Index, 2010=100",Nominal labour productivity per person,
2013,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,France,"Index, 2010=100",Real labour productivity per person,101.5
2013,France,"Index, 2010=100",Real labour productivity per hour worked,102.9
2013,France,"Index, 2010=100",Nominal unit labour cost based on persons,104.6
2013,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2013,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Croatia,"Index, 2010=100",Real labour productivity per person,107
2013,Croatia,"Index, 2010=100",Real labour productivity per hour worked,108.7
2013,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,97
2013,Italy,"Index, 2010=100",Nominal labour productivity per person,
2013,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Italy,"Index, 2010=100",Real labour productivity per person,97.8
2013,Italy,"Index, 2010=100",Real labour productivity per hour worked,101.1
2013,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,102.9
2013,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2013,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Cyprus,"Index, 2010=100",Real labour productivity per person,100.3
2013,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,103.1
2013,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,97.7
2013,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2013,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Latvia,"Index, 2010=100",Real labour productivity per person,107.8
2013,Latvia,"Index, 2010=100",Real labour productivity per hour worked,108.2
2013,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,107.9
2013,Lithuania,"Index, 2010=100",Nominal labour productivity per person,
2013,Lithuania,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Lithuania,"Index, 2010=100",Real labour productivity per person,110
2013,Lithuania,"Index, 2010=100",Real labour productivity per hour worked,112.6
2013,Lithuania,"Index, 2010=100",Nominal unit labour cost based on persons,106.2
2013,Luxembourg,"Index, 2010=100",Nominal labour productivity per person,
2013,Luxembourg,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Luxembourg,"Index, 2010=100",Real labour productivity per person,99
2013,Luxembourg,"Index, 2010=100",Real labour productivity per hour worked,100
2013,Luxembourg,"Index, 2010=100",Nominal unit labour cost based on persons,107.6
2013,Hungary,"Index, 2010=100",Nominal labour productivity per person,
2013,Hungary,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Hungary,"Index, 2010=100",Real labour productivity per person,101
2013,Hungary,"Index, 2010=100",Real labour productivity per hour worked,102.8
2013,Hungary,"Index, 2010=100",Nominal unit labour cost based on persons,105.9
2013,Malta,"Index, 2010=100",Nominal labour productivity per person,
2013,Malta,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Malta,"Index, 2010=100",Real labour productivity per person,99.3
2013,Malta,"Index, 2010=100",Real labour productivity per hour worked,104.3
2013,Malta,"Index, 2010=100",Nominal unit labour cost based on persons,109.9
2013,Netherlands,"Index, 2010=100",Nominal labour productivity per person,
2013,Netherlands,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Netherlands,"Index, 2010=100",Real labour productivity per person,100.9
2013,Netherlands,"Index, 2010=100",Real labour productivity per hour worked,101.2
2013,Netherlands,"Index, 2010=100",Nominal unit labour cost based on persons,105.2
2013,Austria,"Index, 2010=100",Nominal labour productivity per person,
2013,Austria,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Austria,"Index, 2010=100",Real labour productivity per person,100.7
2013,Austria,"Index, 2010=100",Real labour productivity per hour worked,102.6
2013,Austria,"Index, 2010=100",Nominal unit labour cost based on persons,106.3
2013,Poland,"Index, 2010=100",Nominal labour productivity per person,
2013,Poland,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Poland,"Index, 2010=100",Real labour productivity per person,107.5
2013,Poland,"Index, 2010=100",Real labour productivity per hour worked,108.3
2013,Poland,"Index, 2010=100",Nominal unit labour cost based on persons,103.1
2013,Portugal,"Index, 2010=100",Nominal labour productivity per person,
2013,Portugal,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Portugal,"Index, 2010=100",Real labour productivity per person,102
2013,Portugal,"Index, 2010=100",Real labour productivity per hour worked,103.6
2013,Portugal,"Index, 2010=100",Nominal unit labour cost based on persons,96.6
2013,Romania,"Index, 2010=100",Nominal labour productivity per person,
2013,Romania,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Romania,"Index, 2010=100",Real labour productivity per person,112.5
2013,Romania,"Index, 2010=100",Real labour productivity per hour worked,115.9
2013,Romania,"Index, 2010=100",Nominal unit labour cost based on persons,96.8
2013,Slovenia,"Index, 2010=100",Nominal labour productivity per person,
2013,Slovenia,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Slovenia,"Index, 2010=100",Real labour productivity per person,100.6
2013,Slovenia,"Index, 2010=100",Real labour productivity per hour worked,101.6
2013,Slovenia,"Index, 2010=100",Nominal unit labour cost based on persons,100.4
2013,Slovakia,"Index, 2010=100",Nominal labour productivity per person,
2013,Slovakia,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Slovakia,"Index, 2010=100",Real labour productivity per person,105
2013,Slovakia,"Index, 2010=100",Real labour productivity per hour worked,107
2013,Slovakia,"Index, 2010=100",Nominal unit labour cost based on persons,102.2
2013,Finland,"Index, 2010=100",Nominal labour productivity per person,
2013,Finland,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Finland,"Index, 2010=100",Real labour productivity per person,98.9
2013,Finland,"Index, 2010=100",Real labour productivity per hour worked,100.6
2013,Finland,"Index, 2010=100",Nominal unit labour cost based on persons,109.1
2013,Sweden,"Index, 2010=100",Nominal labour productivity per person,
2013,Sweden,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,Sweden,"Index, 2010=100",Real labour productivity per person,99.8
2013,Sweden,"Index, 2010=100",Real labour productivity per hour worked,101.4
2013,Sweden,"Index, 2010=100",Nominal unit labour cost based on persons,108.6
2013,United Kingdom,"Index, 2010=100",Nominal labour productivity per person,
2013,United Kingdom,"Index, 2010=100",Nominal labour productivity per hour worked,
2013,United Kingdom,"Index, 2010=100",Real labour productivity per person,102
2013,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,99.6
2013,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,103
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per person,
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal labour productivity per hour worked,
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per person,101.9
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Real labour productivity per hour worked,104.1
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Index, 2010=100",Nominal unit labour cost based on persons,104.6
2014,Belgium,"Index, 2010=100",Nominal labour productivity per person,
2014,Belgium,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Belgium,"Index, 2010=100",Real labour productivity per person,101.6
2014,Belgium,"Index, 2010=100",Real labour productivity per hour worked,101
2014,Belgium,"Index, 2010=100",Nominal unit labour cost based on persons,108.4
2014,Bulgaria,"Index, 2010=100",Nominal labour productivity per person,
2014,Bulgaria,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Bulgaria,"Index, 2010=100",Real labour productivity per person,109.3
2014,Bulgaria,"Index, 2010=100",Real labour productivity per hour worked,109.4
2014,Bulgaria,"Index, 2010=100",Nominal unit labour cost based on persons,120.9
2014,Czech Republic,"Index, 2010=100",Nominal labour productivity per person,
2014,Czech Republic,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Czech Republic,"Index, 2010=100",Real labour productivity per person,102.4
2014,Czech Republic,"Index, 2010=100",Real labour productivity per hour worked,103.7
2014,Czech Republic,"Index, 2010=100",Nominal unit labour cost based on persons,104.6
2014,Denmark,"Index, 2010=100",Nominal labour productivity per person,
2014,Denmark,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Denmark,"Index, 2010=100",Real labour productivity per person,104
2014,Denmark,"Index, 2010=100",Real labour productivity per hour worked,104.6
2014,Denmark,"Index, 2010=100",Nominal unit labour cost based on persons,102.4
2014,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per person,
2014,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per person,102.3
2014,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Real labour productivity per hour worked,103.9
2014,Germany (until 1990 former territory of the FRG),"Index, 2010=100",Nominal unit labour cost based on persons,108
2014,Estonia,"Index, 2010=100",Nominal labour productivity per person,
2014,Estonia,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Estonia,"Index, 2010=100",Real labour productivity per person,105.9
2014,Estonia,"Index, 2010=100",Real labour productivity per hour worked,106.8
2014,Estonia,"Index, 2010=100",Nominal unit labour cost based on persons,110.6
2014,Ireland,"Index, 2010=100",Nominal labour productivity per person,
2014,Ireland,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Ireland,"Index, 2010=100",Real labour productivity per person,105.2
2014,Ireland,"Index, 2010=100",Real labour productivity per hour worked,109.4
2014,Ireland,"Index, 2010=100",Nominal unit labour cost based on persons,99.3
2014,Greece,"Index, 2010=100",Nominal labour productivity per person,
2014,Greece,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Greece,"Index, 2010=100",Real labour productivity per person,96.2
2014,Greece,"Index, 2010=100",Real labour productivity per hour worked,96.1
2014,Greece,"Index, 2010=100",Nominal unit labour cost based on persons,87.8
2014,Spain,"Index, 2010=100",Nominal labour productivity per person,
2014,Spain,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Spain,"Index, 2010=100",Real labour productivity per person,104.4
2014,Spain,"Index, 2010=100",Real labour productivity per hour worked,105.2
2014,Spain,"Index, 2010=100",Nominal unit labour cost based on persons,95.6
2014,France,"Index, 2010=100",Nominal labour productivity per person,
2014,France,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,France,"Index, 2010=100",Real labour productivity per person,101.6
2014,France,"Index, 2010=100",Real labour productivity per hour worked,103.8
2014,France,"Index, 2010=100",Nominal unit labour cost based on persons,105.6
2014,Croatia,"Index, 2010=100",Nominal labour productivity per person,
2014,Croatia,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Croatia,"Index, 2010=100",Real labour productivity per person,103.7
2014,Croatia,"Index, 2010=100",Real labour productivity per hour worked,106.3
2014,Croatia,"Index, 2010=100",Nominal unit labour cost based on persons,94.8
2014,Italy,"Index, 2010=100",Nominal labour productivity per person,
2014,Italy,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Italy,"Index, 2010=100",Real labour productivity per person,97.8
2014,Italy,"Index, 2010=100",Real labour productivity per hour worked,101.3
2014,Italy,"Index, 2010=100",Nominal unit labour cost based on persons,103
2014,Cyprus,"Index, 2010=100",Nominal labour productivity per person,
2014,Cyprus,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Cyprus,"Index, 2010=100",Real labour productivity per person,100.5
2014,Cyprus,"Index, 2010=100",Real labour productivity per hour worked,104.1
2014,Cyprus,"Index, 2010=100",Nominal unit labour cost based on persons,93.8
2014,Latvia,"Index, 2010=100",Nominal labour productivity per person,
2014,Latvia,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Latvia,"Index, 2010=100",Real labour productivity per person,111.6
2014,Latvia,"Index, 2010=100",Real labour productivity per hour worked,111.4
2014,Latvia,"Index, 2010=100",Nominal unit labour cost based on persons,113.2
2014,Lithuania,"Index, 2010=100",Nominal labour productivity per person,
2014,Lithuania,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Lithuania,"Index, 2010=100",Real labour productivity per person,111.6
2014,Lithuania,"Index, 2010=100",Real labour productivity per hour worked,114.7
2014,Lithuania,"Index, 2010=100",Nominal unit labour cost based on persons,109.6
2014,Luxembourg,"Index, 2010=100",Nominal labour productivity per person,
2014,Luxembourg,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Luxembourg,"Index, 2010=100",Real labour productivity per person,101.9
2014,Luxembourg,"Index, 2010=100",Real labour productivity per hour worked,102.5
2014,Luxembourg,"Index, 2010=100",Nominal unit labour cost based on persons,106.7
2014,Hungary,"Index, 2010=100",Nominal labour productivity per person,
2014,Hungary,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Hungary,"Index, 2010=100",Real labour productivity per person,100.2
2014,Hungary,"Index, 2010=100",Real labour productivity per hour worked,101.7
2014,Hungary,"Index, 2010=100",Nominal unit labour cost based on persons,108.1
2014,Malta,"Index, 2010=100",Nominal labour productivity per person,
2014,Malta,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Malta,"Index, 2010=100",Real labour productivity per person,102.3
2014,Malta,"Index, 2010=100",Real labour productivity per hour worked,109
2014,Malta,"Index, 2010=100",Nominal unit labour cost based on persons,108.3
2014,Netherlands,"Index, 2010=100",Nominal labour productivity per person,
2014,Netherlands,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Netherlands,"Index, 2010=100",Real labour productivity per person,102.6
2014,Netherlands,"Index, 2010=100",Real labour productivity per hour worked,102.1
2014,Netherlands,"Index, 2010=100",Nominal unit labour cost based on persons,105.1
2014,Austria,"Index, 2010=100",Nominal labour productivity per person,
2014,Austria,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Austria,"Index, 2010=100",Real labour productivity per person,100.4
2014,Austria,"Index, 2010=100",Real labour productivity per hour worked,102.9
2014,Austria,"Index, 2010=100",Nominal unit labour cost based on persons,108.5
2014,Poland,"Index, 2010=100",Nominal labour productivity per person,
2014,Poland,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Poland,"Index, 2010=100",Real labour productivity per person,109.2
2014,Poland,"Index, 2010=100",Real labour productivity per hour worked,109.6
2014,Poland,"Index, 2010=100",Nominal unit labour cost based on persons,103.8
2014,Portugal,"Index, 2010=100",Nominal labour productivity per person,
2014,Portugal,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Portugal,"Index, 2010=100",Real labour productivity per person,101.4
2014,Portugal,"Index, 2010=100",Real labour productivity per hour worked,102.7
2014,Portugal,"Index, 2010=100",Nominal unit labour cost based on persons,95.4
2014,Romania,"Index, 2010=100",Nominal labour productivity per person,
2014,Romania,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Romania,"Index, 2010=100",Real labour productivity per person,115.1
2014,Romania,"Index, 2010=100",Real labour productivity per hour worked,119.5
2014,Romania,"Index, 2010=100",Nominal unit labour cost based on persons,101
2014,Slovenia,"Index, 2010=100",Nominal labour productivity per person,
2014,Slovenia,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Slovenia,"Index, 2010=100",Real labour productivity per person,103.2
2014,Slovenia,"Index, 2010=100",Real labour productivity per hour worked,103.1
2014,Slovenia,"Index, 2010=100",Nominal unit labour cost based on persons,99.1
2014,Slovakia,"Index, 2010=100",Nominal labour productivity per person,
2014,Slovakia,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Slovakia,"Index, 2010=100",Real labour productivity per person,106.2
2014,Slovakia,"Index, 2010=100",Real labour productivity per hour worked,108.9
2014,Slovakia,"Index, 2010=100",Nominal unit labour cost based on persons,102.9
2014,Finland,"Index, 2010=100",Nominal labour productivity per person,
2014,Finland,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Finland,"Index, 2010=100",Real labour productivity per person,98.8
2014,Finland,"Index, 2010=100",Real labour productivity per hour worked,100.7
2014,Finland,"Index, 2010=100",Nominal unit labour cost based on persons,110.3
2014,Sweden,"Index, 2010=100",Nominal labour productivity per person,
2014,Sweden,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,Sweden,"Index, 2010=100",Real labour productivity per person,101
2014,Sweden,"Index, 2010=100",Real labour productivity per hour worked,102.6
2014,Sweden,"Index, 2010=100",Nominal unit labour cost based on persons,109.7
2014,United Kingdom,"Index, 2010=100",Nominal labour productivity per person,
2014,United Kingdom,"Index, 2010=100",Nominal labour productivity per hour worked,
2014,United Kingdom,"Index, 2010=100",Real labour productivity per person,102.7
2014,United Kingdom,"Index, 2010=100",Real labour productivity per hour worked,99.9
2014,United Kingdom,"Index, 2010=100",Nominal unit labour cost based on persons,103
