TIME,GEO,GEO_LABEL,UNIT,Value
2014,PL21,Malopolskie,Euro per inhabitant,9500
2014,PL21,Malopolskie,Euro per inhabitant in percentage of the EU average,35
2014,PL21,Malopolskie,Purchasing power standard (PPS) per inhabitant,16600
2014,PL21,Malopolskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,60
2014,PL21,Malopolskie,Million euro,32053
2014,PL21,Malopolskie,Million purchasing power standard (PPS),55746
2014,PL22,Slaskie,Euro per inhabitant,11100
2014,PL22,Slaskie,Euro per inhabitant in percentage of the EU average,40
2014,PL22,Slaskie,Purchasing power standard (PPS) per inhabitant,19300
2014,PL22,Slaskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,70
2014,PL22,Slaskie,Million euro,50953
2014,PL22,Slaskie,Million purchasing power standard (PPS),88614
2014,PL31,Lubelskie,Euro per inhabitant,7500
2014,PL31,Lubelskie,Euro per inhabitant in percentage of the EU average,27
2014,PL31,Lubelskie,Purchasing power standard (PPS) per inhabitant,13000
2014,PL31,Lubelskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,47
2014,PL31,Lubelskie,Million euro,16062
2014,PL31,Lubelskie,Million purchasing power standard (PPS),27934
2014,PL32,Podkarpackie,Euro per inhabitant,7600
2014,PL32,Podkarpackie,Euro per inhabitant in percentage of the EU average,28
2014,PL32,Podkarpackie,Purchasing power standard (PPS) per inhabitant,13200
2014,PL32,Podkarpackie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,48
2014,PL32,Podkarpackie,Million euro,16107
2014,PL32,Podkarpackie,Million purchasing power standard (PPS),28012
2014,PL33,Swietokrzyskie,Euro per inhabitant,7800
2014,PL33,Swietokrzyskie,Euro per inhabitant in percentage of the EU average,28
2014,PL33,Swietokrzyskie,Purchasing power standard (PPS) per inhabitant,13500
2014,PL33,Swietokrzyskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,49
2014,PL33,Swietokrzyskie,Million euro,9840
2014,PL33,Swietokrzyskie,Million purchasing power standard (PPS),17113
2014,PL34,Podlaskie,Euro per inhabitant,7700
2014,PL34,Podlaskie,Euro per inhabitant in percentage of the EU average,28
2014,PL34,Podlaskie,Purchasing power standard (PPS) per inhabitant,13400
2014,PL34,Podlaskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,49
2014,PL34,Podlaskie,Million euro,9213
2014,PL34,Podlaskie,Million purchasing power standard (PPS),16022
2014,PL41,Wielkopolskie,Euro per inhabitant,11500
2014,PL41,Wielkopolskie,Euro per inhabitant in percentage of the EU average,42
2014,PL41,Wielkopolskie,Purchasing power standard (PPS) per inhabitant,20000
2014,PL41,Wielkopolskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,73
2014,PL41,Wielkopolskie,Million euro,39811
2014,PL41,Wielkopolskie,Million purchasing power standard (PPS),69238
2014,PL42,Zachodniopomorskie,Euro per inhabitant,8900
2014,PL42,Zachodniopomorskie,Euro per inhabitant in percentage of the EU average,33
2014,PL42,Zachodniopomorskie,Purchasing power standard (PPS) per inhabitant,15600
2014,PL42,Zachodniopomorskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,57
2014,PL42,Zachodniopomorskie,Million euro,15371
2014,PL42,Zachodniopomorskie,Million purchasing power standard (PPS),26733
2014,PL43,Lubuskie,Euro per inhabitant,9000
2014,PL43,Lubuskie,Euro per inhabitant in percentage of the EU average,33
2014,PL43,Lubuskie,Purchasing power standard (PPS) per inhabitant,15600
2014,PL43,Lubuskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,57
2014,PL43,Lubuskie,Million euro,9169
2014,PL43,Lubuskie,Million purchasing power standard (PPS),15946
2014,PL51,Dolnoslaskie,Euro per inhabitant,11900
2014,PL51,Dolnoslaskie,Euro per inhabitant in percentage of the EU average,43
2014,PL51,Dolnoslaskie,Purchasing power standard (PPS) per inhabitant,20800
2014,PL51,Dolnoslaskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,76
2014,PL51,Dolnoslaskie,Million euro,34735
2014,PL51,Dolnoslaskie,Million purchasing power standard (PPS),60409
2014,PL52,Opolskie,Euro per inhabitant,8600
2014,PL52,Opolskie,Euro per inhabitant in percentage of the EU average,31
2014,PL52,Opolskie,Purchasing power standard (PPS) per inhabitant,15000
2014,PL52,Opolskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,55
2014,PL52,Opolskie,Million euro,8672
2014,PL52,Opolskie,Million purchasing power standard (PPS),15083
2014,PL61,Kujawsko-Pomorskie,Euro per inhabitant,8700
2014,PL61,Kujawsko-Pomorskie,Euro per inhabitant in percentage of the EU average,32
2014,PL61,Kujawsko-Pomorskie,Purchasing power standard (PPS) per inhabitant,15100
2014,PL61,Kujawsko-Pomorskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,55
2014,PL61,Kujawsko-Pomorskie,Million euro,18176
2014,PL61,Kujawsko-Pomorskie,Million purchasing power standard (PPS),31610
2014,PL62,Warminsko-Mazurskie,Euro per inhabitant,7600
2014,PL62,Warminsko-Mazurskie,Euro per inhabitant in percentage of the EU average,28
2014,PL62,Warminsko-Mazurskie,Purchasing power standard (PPS) per inhabitant,13300
2014,PL62,Warminsko-Mazurskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,48
2014,PL62,Warminsko-Mazurskie,Million euro,11047
2014,PL62,Warminsko-Mazurskie,Million purchasing power standard (PPS),19212
2014,PL63,Pomorskie,Euro per inhabitant,10200
2014,PL63,Pomorskie,Euro per inhabitant in percentage of the EU average,37
2014,PL63,Pomorskie,Purchasing power standard (PPS) per inhabitant,17700
2014,PL63,Pomorskie,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,64
2014,PL63,Pomorskie,Million euro,23393
2014,PL63,Pomorskie,Million purchasing power standard (PPS),40684
2014,PT11,Norte,Euro per inhabitant,13900
2014,PT11,Norte,Euro per inhabitant in percentage of the EU average,50
2014,PT11,Norte,Purchasing power standard (PPS) per inhabitant,17800
2014,PT11,Norte,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,65
2014,PT11,Norte,Million euro,50347
2014,PT11,Norte,Million purchasing power standard (PPS),64612
2014,PT15,Algarve,Euro per inhabitant,16600
2014,PT15,Algarve,Euro per inhabitant in percentage of the EU average,61
2014,PT15,Algarve,Purchasing power standard (PPS) per inhabitant,21300
2014,PT15,Algarve,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,78
2014,PT15,Algarve,Million euro,7348
2014,PT15,Algarve,Million purchasing power standard (PPS),9430
2014,PT16,Centro (PT),Euro per inhabitant,14400
2014,PT16,Centro (PT),Euro per inhabitant in percentage of the EU average,52
2014,PT16,Centro (PT),Purchasing power standard (PPS) per inhabitant,18500
2014,PT16,Centro (PT),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,67
2014,PT16,Centro (PT),Million euro,32708
2014,PT16,Centro (PT),Million purchasing power standard (PPS),41975
2014,PT17,�rea Metropolitana de Lisboa,Euro per inhabitant,22800
2014,PT17,�rea Metropolitana de Lisboa,Euro per inhabitant in percentage of the EU average,83
2014,PT17,�rea Metropolitana de Lisboa,Purchasing power standard (PPS) per inhabitant,29300
2014,PT17,�rea Metropolitana de Lisboa,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,106
2014,PT17,�rea Metropolitana de Lisboa,Million euro,64010
2014,PT17,�rea Metropolitana de Lisboa,Million purchasing power standard (PPS),82146
2014,PT18,Alentejo,Euro per inhabitant,15000
2014,PT18,Alentejo,Euro per inhabitant in percentage of the EU average,55
2014,PT18,Alentejo,Purchasing power standard (PPS) per inhabitant,19300
2014,PT18,Alentejo,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,70
2014,PT18,Alentejo,Million euro,11104
2014,PT18,Alentejo,Million purchasing power standard (PPS),14250
2014,PT20,Regi�o Aut�noma dos A�ores (PT),Euro per inhabitant,15100
2014,PT20,Regi�o Aut�noma dos A�ores (PT),Euro per inhabitant in percentage of the EU average,55
2014,PT20,Regi�o Aut�noma dos A�ores (PT),Purchasing power standard (PPS) per inhabitant,19400
2014,PT20,Regi�o Aut�noma dos A�ores (PT),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,71
2014,PT20,Regi�o Aut�noma dos A�ores (PT),Million euro,3731
2014,PT20,Regi�o Aut�noma dos A�ores (PT),Million purchasing power standard (PPS),4788
2014,PT30,Regi�o Aut�noma da Madeira (PT),Euro per inhabitant,15700
2014,PT30,Regi�o Aut�noma da Madeira (PT),Euro per inhabitant in percentage of the EU average,57
2014,PT30,Regi�o Aut�noma da Madeira (PT),Purchasing power standard (PPS) per inhabitant,20200
2014,PT30,Regi�o Aut�noma da Madeira (PT),Purchasing power standards (PPS) per inhabitant in percentage of the EU average,73
2014,PT30,Regi�o Aut�noma da Madeira (PT),Million euro,4085
2014,PT30,Regi�o Aut�noma da Madeira (PT),Million purchasing power standard (PPS),5242
2014,PTZZ,Extra-Regio NUTS 2,Euro per inhabitant, 
2014,PTZZ,Extra-Regio NUTS 2,Euro per inhabitant in percentage of the EU average, 
2014,PTZZ,Extra-Regio NUTS 2,Purchasing power standard (PPS) per inhabitant, 
2014,PTZZ,Extra-Regio NUTS 2,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,PTZZ,Extra-Regio NUTS 2,Million euro,114
2014,PTZZ,Extra-Regio NUTS 2,Million purchasing power standard (PPS),147
2014,RO11,Nord-Vest,Euro per inhabitant,6500
2014,RO11,Nord-Vest,Euro per inhabitant in percentage of the EU average,24
2014,RO11,Nord-Vest,Purchasing power standard (PPS) per inhabitant,13100
2014,RO11,Nord-Vest,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,48
2014,RO11,Nord-Vest,Million euro,16925
2014,RO11,Nord-Vest,Million purchasing power standard (PPS),34001
2014,RO12,Centru,Euro per inhabitant,7100
2014,RO12,Centru,Euro per inhabitant in percentage of the EU average,26
2014,RO12,Centru,Purchasing power standard (PPS) per inhabitant,14200
2014,RO12,Centru,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,52
2014,RO12,Centru,Million euro,16600
2014,RO12,Centru,Million purchasing power standard (PPS),33349
2014,RO21,Nord-Est,Euro per inhabitant,4700
2014,RO21,Nord-Est,Euro per inhabitant in percentage of the EU average,17
2014,RO21,Nord-Est,Purchasing power standard (PPS) per inhabitant,9500
2014,RO21,Nord-Est,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,34
2014,RO21,Nord-Est,Million euro,15387
2014,RO21,Nord-Est,Million purchasing power standard (PPS),30912
2014,RO22,Sud-Est,Euro per inhabitant,6800
2014,RO22,Sud-Est,Euro per inhabitant in percentage of the EU average,25
2014,RO22,Sud-Est,Purchasing power standard (PPS) per inhabitant,13600
2014,RO22,Sud-Est,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,50
2014,RO22,Sud-Est,Million euro,16935
2014,RO22,Sud-Est,Million purchasing power standard (PPS),34020
2014,RO31,Sud - Muntenia,Euro per inhabitant,5900
2014,RO31,Sud - Muntenia,Euro per inhabitant in percentage of the EU average,22
2014,RO31,Sud - Muntenia,Purchasing power standard (PPS) per inhabitant,11900
2014,RO31,Sud - Muntenia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,43
2014,RO31,Sud - Muntenia,Million euro,18234
2014,RO31,Sud - Muntenia,Million purchasing power standard (PPS),36630
2014,RO32,Bucuresti - Ilfov,Euro per inhabitant,17700
2014,RO32,Bucuresti - Ilfov,Euro per inhabitant in percentage of the EU average,64
2014,RO32,Bucuresti - Ilfov,Purchasing power standard (PPS) per inhabitant,35600
2014,RO32,Bucuresti - Ilfov,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,129
2014,RO32,Bucuresti - Ilfov,Million euro,40453
2014,RO32,Bucuresti - Ilfov,Million purchasing power standard (PPS),81267
2014,RO41,Sud-Vest Oltenia,Euro per inhabitant,5600
2014,RO41,Sud-Vest Oltenia,Euro per inhabitant in percentage of the EU average,20
2014,RO41,Sud-Vest Oltenia,Purchasing power standard (PPS) per inhabitant,11200
2014,RO41,Sud-Vest Oltenia,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,41
2014,RO41,Sud-Vest Oltenia,Million euro,11288
2014,RO41,Sud-Vest Oltenia,Million purchasing power standard (PPS),22677
2014,RO42,Vest,Euro per inhabitant,7900
2014,RO42,Vest,Euro per inhabitant in percentage of the EU average,29
2014,RO42,Vest,Purchasing power standard (PPS) per inhabitant,15800
2014,RO42,Vest,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,58
2014,RO42,Vest,Million euro,14285
2014,RO42,Vest,Million purchasing power standard (PPS),28698
2014,ROZZ,Extra-Regio NUTS 2,Euro per inhabitant, 
2014,ROZZ,Extra-Regio NUTS 2,Euro per inhabitant in percentage of the EU average, 
2014,ROZZ,Extra-Regio NUTS 2,Purchasing power standard (PPS) per inhabitant, 
2014,ROZZ,Extra-Regio NUTS 2,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,ROZZ,Extra-Regio NUTS 2,Million euro,123
2014,ROZZ,Extra-Regio NUTS 2,Million purchasing power standard (PPS),247
2014,SI03,Vzhodna Slovenija,Euro per inhabitant,15000
2014,SI03,Vzhodna Slovenija,Euro per inhabitant in percentage of the EU average,55
2014,SI03,Vzhodna Slovenija,Purchasing power standard (PPS) per inhabitant,18800
2014,SI03,Vzhodna Slovenija,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,68
2014,SI03,Vzhodna Slovenija,Million euro,16416
2014,SI03,Vzhodna Slovenija,Million purchasing power standard (PPS),20528
2014,SI04,Zahodna Slovenija,Euro per inhabitant,21600
2014,SI04,Zahodna Slovenija,Euro per inhabitant in percentage of the EU average,79
2014,SI04,Zahodna Slovenija,Purchasing power standard (PPS) per inhabitant,27000
2014,SI04,Zahodna Slovenija,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,98
2014,SI04,Zahodna Slovenija,Million euro,20888
2014,SI04,Zahodna Slovenija,Million purchasing power standard (PPS),26120
2014,SK01,Bratislavsk� kraj,Euro per inhabitant,33900
2014,SK01,Bratislavsk� kraj,Euro per inhabitant in percentage of the EU average,123
2014,SK01,Bratislavsk� kraj,Purchasing power standard (PPS) per inhabitant,51200
2014,SK01,Bratislavsk� kraj,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,186
2014,SK01,Bratislavsk� kraj,Million euro,21075
2014,SK01,Bratislavsk� kraj,Million purchasing power standard (PPS),31856
2014,SK02,Z�padn� Slovensko,Euro per inhabitant,13100
2014,SK02,Z�padn� Slovensko,Euro per inhabitant in percentage of the EU average,48
2014,SK02,Z�padn� Slovensko,Purchasing power standard (PPS) per inhabitant,19800
2014,SK02,Z�padn� Slovensko,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,72
2014,SK02,Z�padn� Slovensko,Million euro,24064
2014,SK02,Z�padn� Slovensko,Million purchasing power standard (PPS),36375
2014,SK03,Stredn� Slovensko,Euro per inhabitant,11000
2014,SK03,Stredn� Slovensko,Euro per inhabitant in percentage of the EU average,40
2014,SK03,Stredn� Slovensko,Purchasing power standard (PPS) per inhabitant,16700
2014,SK03,Stredn� Slovensko,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,61
2014,SK03,Stredn� Slovensko,Million euro,14877
2014,SK03,Stredn� Slovensko,Million purchasing power standard (PPS),22487
2014,SK04,V�chodn� Slovensko,Euro per inhabitant,9600
2014,SK04,V�chodn� Slovensko,Euro per inhabitant in percentage of the EU average,35
2014,SK04,V�chodn� Slovensko,Purchasing power standard (PPS) per inhabitant,14600
2014,SK04,V�chodn� Slovensko,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,53
2014,SK04,V�chodn� Slovensko,Million euro,15544
2014,SK04,V�chodn� Slovensko,Million purchasing power standard (PPS),23496
2014,FI19,L�nsi-Suomi,Euro per inhabitant,33800
2014,FI19,L�nsi-Suomi,Euro per inhabitant in percentage of the EU average,123
2014,FI19,L�nsi-Suomi,Purchasing power standard (PPS) per inhabitant,27200
2014,FI19,L�nsi-Suomi,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,99
2014,FI19,L�nsi-Suomi,Million euro,46476
2014,FI19,L�nsi-Suomi,Million purchasing power standard (PPS),37445
2014,FI1B,Helsinki-Uusimaa,Euro per inhabitant,49200
2014,FI1B,Helsinki-Uusimaa,Euro per inhabitant in percentage of the EU average,179
2014,FI1B,Helsinki-Uusimaa,Purchasing power standard (PPS) per inhabitant,39600
2014,FI1B,Helsinki-Uusimaa,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,144
2014,FI1B,Helsinki-Uusimaa,Million euro,78461
2014,FI1B,Helsinki-Uusimaa,Million purchasing power standard (PPS),63214
2014,FI1C,Etel�-Suomi,Euro per inhabitant,33100
2014,FI1C,Etel�-Suomi,Euro per inhabitant in percentage of the EU average,121
2014,FI1C,Etel�-Suomi,Purchasing power standard (PPS) per inhabitant,26700
2014,FI1C,Etel�-Suomi,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,97
2014,FI1C,Etel�-Suomi,Million euro,38496
2014,FI1C,Etel�-Suomi,Million purchasing power standard (PPS),31015
2014,FI1D,Pohjois- ja It�-Suomi,Euro per inhabitant,31100
2014,FI1D,Pohjois- ja It�-Suomi,Euro per inhabitant in percentage of the EU average,113
2014,FI1D,Pohjois- ja It�-Suomi,Purchasing power standard (PPS) per inhabitant,25000
2014,FI1D,Pohjois- ja It�-Suomi,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,91
2014,FI1D,Pohjois- ja It�-Suomi,Million euro,40414
2014,FI1D,Pohjois- ja It�-Suomi,Million purchasing power standard (PPS),32561
2014,FI20,�land,Euro per inhabitant,47000
2014,FI20,�land,Euro per inhabitant in percentage of the EU average,171
2014,FI20,�land,Purchasing power standard (PPS) per inhabitant,37900
2014,FI20,�land,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,138
2014,FI20,�land,Million euro,1354
2014,FI20,�land,Million purchasing power standard (PPS),1091
2014,FIZZ,Extra-Regio NUTS 2,Euro per inhabitant, 
2014,FIZZ,Extra-Regio NUTS 2,Euro per inhabitant in percentage of the EU average, 
2014,FIZZ,Extra-Regio NUTS 2,Purchasing power standard (PPS) per inhabitant, 
2014,FIZZ,Extra-Regio NUTS 2,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,FIZZ,Extra-Regio NUTS 2,Million euro,65
2014,FIZZ,Extra-Regio NUTS 2,Million purchasing power standard (PPS),53
2014,SE11,Stockholm,Euro per inhabitant,62200
2014,SE11,Stockholm,Euro per inhabitant in percentage of the EU average,226
2014,SE11,Stockholm,Purchasing power standard (PPS) per inhabitant,47200
2014,SE11,Stockholm,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,172
2014,SE11,Stockholm,Million euro,135631
2014,SE11,Stockholm,Million purchasing power standard (PPS),102933
2014,SE12,�stra Mellansverige,Euro per inhabitant,38200
2014,SE12,�stra Mellansverige,Euro per inhabitant in percentage of the EU average,139
2014,SE12,�stra Mellansverige,Purchasing power standard (PPS) per inhabitant,29000
2014,SE12,�stra Mellansverige,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,106
2014,SE12,�stra Mellansverige,Million euro,61623
2014,SE12,�stra Mellansverige,Million purchasing power standard (PPS),46767
2014,SE21,Sm�land med �arna,Euro per inhabitant,37500
2014,SE21,Sm�land med �arna,Euro per inhabitant in percentage of the EU average,137
2014,SE21,Sm�land med �arna,Purchasing power standard (PPS) per inhabitant,28500
2014,SE21,Sm�land med �arna,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,104
2014,SE21,Sm�land med �arna,Million euro,30898
2014,SE21,Sm�land med �arna,Million purchasing power standard (PPS),23449
2014,SE22,Sydsverige,Euro per inhabitant,37900
2014,SE22,Sydsverige,Euro per inhabitant in percentage of the EU average,138
2014,SE22,Sydsverige,Purchasing power standard (PPS) per inhabitant,28800
2014,SE22,Sydsverige,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,105
2014,SE22,Sydsverige,Million euro,54404
2014,SE22,Sydsverige,Million purchasing power standard (PPS),41288
2014,SE23,V�stsverige,Euro per inhabitant,42800
2014,SE23,V�stsverige,Euro per inhabitant in percentage of the EU average,156
2014,SE23,V�stsverige,Purchasing power standard (PPS) per inhabitant,32500
2014,SE23,V�stsverige,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,118
2014,SE23,V�stsverige,Million euro,82765
2014,SE23,V�stsverige,Million purchasing power standard (PPS),62812
2014,SE31,Norra Mellansverige,Euro per inhabitant,35900
2014,SE31,Norra Mellansverige,Euro per inhabitant in percentage of the EU average,131
2014,SE31,Norra Mellansverige,Purchasing power standard (PPS) per inhabitant,27200
2014,SE31,Norra Mellansverige,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,99
2014,SE31,Norra Mellansverige,Million euro,29832
2014,SE31,Norra Mellansverige,Million purchasing power standard (PPS),22640
2014,SE32,Mellersta Norrland,Euro per inhabitant,38800
2014,SE32,Mellersta Norrland,Euro per inhabitant in percentage of the EU average,141
2014,SE32,Mellersta Norrland,Purchasing power standard (PPS) per inhabitant,29400
2014,SE32,Mellersta Norrland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,107
2014,SE32,Mellersta Norrland,Million euro,14314
2014,SE32,Mellersta Norrland,Million purchasing power standard (PPS),10863
2014,SE33,�vre Norrland,Euro per inhabitant,41200
2014,SE33,�vre Norrland,Euro per inhabitant in percentage of the EU average,150
2014,SE33,�vre Norrland,Purchasing power standard (PPS) per inhabitant,31300
2014,SE33,�vre Norrland,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,114
2014,SE33,�vre Norrland,Million euro,21067
2014,SE33,�vre Norrland,Million purchasing power standard (PPS),15988
2014,SEZZ,Extra-Regio NUTS 2,Euro per inhabitant, 
2014,SEZZ,Extra-Regio NUTS 2,Euro per inhabitant in percentage of the EU average, 
2014,SEZZ,Extra-Regio NUTS 2,Purchasing power standard (PPS) per inhabitant, 
2014,SEZZ,Extra-Regio NUTS 2,Purchasing power standards (PPS) per inhabitant in percentage of the EU average, 
2014,SEZZ,Extra-Regio NUTS 2,Million euro,106
2014,SEZZ,Extra-Regio NUTS 2,Million purchasing power standard (PPS),81
2014,UKC1,Tees Valley and Durham,Euro per inhabitant,23800
2014,UKC1,Tees Valley and Durham,Euro per inhabitant in percentage of the EU average,87
2014,UKC1,Tees Valley and Durham,Purchasing power standard (PPS) per inhabitant,20500
2014,UKC1,Tees Valley and Durham,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,74
2014,UKC1,Tees Valley and Durham,Million euro,28237
2014,UKC1,Tees Valley and Durham,Million purchasing power standard (PPS),24220
2014,UKC2,Northumberland and Tyne and Wear,Euro per inhabitant,26800
2014,UKC2,Northumberland and Tyne and Wear,Euro per inhabitant in percentage of the EU average,98
2014,UKC2,Northumberland and Tyne and Wear,Purchasing power standard (PPS) per inhabitant,23000
2014,UKC2,Northumberland and Tyne and Wear,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,84
2014,UKC2,Northumberland and Tyne and Wear,Million euro,38465
2014,UKC2,Northumberland and Tyne and Wear,Million purchasing power standard (PPS),32993
2014,UKD1,Cumbria,Euro per inhabitant,30200
2014,UKD1,Cumbria,Euro per inhabitant in percentage of the EU average,110
2014,UKD1,Cumbria,Purchasing power standard (PPS) per inhabitant,25900
2014,UKD1,Cumbria,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,94
2014,UKD1,Cumbria,Million euro,15027
2014,UKD1,Cumbria,Million purchasing power standard (PPS),12889
2014,UKD3,Greater Manchester,Euro per inhabitant,29400
2014,UKD3,Greater Manchester,Euro per inhabitant in percentage of the EU average,107
2014,UKD3,Greater Manchester,Purchasing power standard (PPS) per inhabitant,25200
2014,UKD3,Greater Manchester,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,92
2014,UKD3,Greater Manchester,Million euro,80253
2014,UKD3,Greater Manchester,Million purchasing power standard (PPS),68837
2014,UKD4,Lancashire,Euro per inhabitant,26300
2014,UKD4,Lancashire,Euro per inhabitant in percentage of the EU average,96
2014,UKD4,Lancashire,Purchasing power standard (PPS) per inhabitant,22500
2014,UKD4,Lancashire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,82
2014,UKD4,Lancashire,Million euro,38687
2014,UKD4,Lancashire,Million purchasing power standard (PPS),33184
2014,UKD6,Cheshire,Euro per inhabitant,39500
2014,UKD6,Cheshire,Euro per inhabitant in percentage of the EU average,144
2014,UKD6,Cheshire,Purchasing power standard (PPS) per inhabitant,33900
2014,UKD6,Cheshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,123
2014,UKD6,Cheshire,Million euro,36079
2014,UKD6,Cheshire,Million purchasing power standard (PPS),30947
2014,UKD7,Merseyside,Euro per inhabitant,26000
2014,UKD7,Merseyside,Euro per inhabitant in percentage of the EU average,95
2014,UKD7,Merseyside,Purchasing power standard (PPS) per inhabitant,22300
2014,UKD7,Merseyside,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,81
2014,UKD7,Merseyside,Million euro,39511
2014,UKD7,Merseyside,Million purchasing power standard (PPS),33890
2014,UKE1,East Yorkshire and Northern Lincolnshire,Euro per inhabitant,26500
2014,UKE1,East Yorkshire and Northern Lincolnshire,Euro per inhabitant in percentage of the EU average,96
2014,UKE1,East Yorkshire and Northern Lincolnshire,Purchasing power standard (PPS) per inhabitant,22700
2014,UKE1,East Yorkshire and Northern Lincolnshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,83
2014,UKE1,East Yorkshire and Northern Lincolnshire,Million euro,24447
2014,UKE1,East Yorkshire and Northern Lincolnshire,Million purchasing power standard (PPS),20970
2014,UKE2,North Yorkshire,Euro per inhabitant,31300
2014,UKE2,North Yorkshire,Euro per inhabitant in percentage of the EU average,114
2014,UKE2,North Yorkshire,Purchasing power standard (PPS) per inhabitant,26800
2014,UKE2,North Yorkshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,98
2014,UKE2,North Yorkshire,Million euro,25191
2014,UKE2,North Yorkshire,Million purchasing power standard (PPS),21608
2014,UKE3,South Yorkshire,Euro per inhabitant,24400
2014,UKE3,South Yorkshire,Euro per inhabitant in percentage of the EU average,89
2014,UKE3,South Yorkshire,Purchasing power standard (PPS) per inhabitant,20900
2014,UKE3,South Yorkshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,76
2014,UKE3,South Yorkshire,Million euro,33349
2014,UKE3,South Yorkshire,Million purchasing power standard (PPS),28605
2014,UKE4,West Yorkshire,Euro per inhabitant,29100
2014,UKE4,West Yorkshire,Euro per inhabitant in percentage of the EU average,106
2014,UKE4,West Yorkshire,Purchasing power standard (PPS) per inhabitant,25000
2014,UKE4,West Yorkshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,91
2014,UKE4,West Yorkshire,Million euro,65882
2014,UKE4,West Yorkshire,Million purchasing power standard (PPS),56510
2014,UKF1,Derbyshire and Nottinghamshire,Euro per inhabitant,28000
2014,UKF1,Derbyshire and Nottinghamshire,Euro per inhabitant in percentage of the EU average,102
2014,UKF1,Derbyshire and Nottinghamshire,Purchasing power standard (PPS) per inhabitant,24000
2014,UKF1,Derbyshire and Nottinghamshire,Purchasing power standards (PPS) per inhabitant in percentage of the EU average,87
2014,UKF1,Derbyshire and Nottinghamshire,Million euro,60075
2014,UKF1,Derbyshire and Nottinghamshire,Million purchasing power standard (PPS),51529
2014,UKF2,"Leicestershire, Rutland and Northamptonshire",Euro per inhabitant,30800
2014,UKF2,"Leicestershire, Rutland and Northamptonshire",Euro per inhabitant in percentage of the EU average,112
2014,UKF2,"Leicestershire, Rutland and Northamptonshire",Purchasing power standard (PPS) per inhabitant,26400
