"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","CPI","TOT","AGRWTH","Q","1970-Q4",13.97037,
"KOR","CPI","TOT","AGRWTH","Q","1971-Q1",15.74556,
"KOR","CPI","TOT","AGRWTH","Q","1971-Q2",12.75006,
"KOR","CPI","TOT","AGRWTH","Q","1971-Q3",15.00273,
"KOR","CPI","TOT","AGRWTH","Q","1971-Q4",10.75003,
"KOR","CPI","TOT","AGRWTH","Q","1972-Q1",9.124413,
"KOR","CPI","TOT","AGRWTH","Q","1972-Q2",13.27648,
"KOR","CPI","TOT","AGRWTH","Q","1972-Q3",13.76502,
"KOR","CPI","TOT","AGRWTH","Q","1972-Q4",10.57512,
"KOR","CPI","TOT","AGRWTH","Q","1973-Q1",4.891446,
"KOR","CPI","TOT","AGRWTH","Q","1973-Q2",1.890966,
"KOR","CPI","TOT","AGRWTH","Q","1973-Q3",0.7436236,
"KOR","CPI","TOT","AGRWTH","Q","1973-Q4",5.470049,
"KOR","CPI","TOT","AGRWTH","Q","1974-Q1",17.9245,
"KOR","CPI","TOT","AGRWTH","Q","1974-Q2",23.95476,
"KOR","CPI","TOT","AGRWTH","Q","1974-Q3",27.6628,
"KOR","CPI","TOT","AGRWTH","Q","1974-Q4",27.42125,
"KOR","CPI","TOT","AGRWTH","Q","1975-Q1",21.85784,
"KOR","CPI","TOT","AGRWTH","Q","1975-Q2",23.9696,
"KOR","CPI","TOT","AGRWTH","Q","1975-Q3",26.43737,
"KOR","CPI","TOT","AGRWTH","Q","1975-Q4",28.26001,
"KOR","CPI","TOT","AGRWTH","Q","1976-Q1",22.38883,
"KOR","CPI","TOT","AGRWTH","Q","1976-Q2",17.06317,
"KOR","CPI","TOT","AGRWTH","Q","1976-Q3",13.8791,
"KOR","CPI","TOT","AGRWTH","Q","1976-Q4",9.267812,
"KOR","CPI","TOT","AGRWTH","Q","1977-Q1",10.50154,
"KOR","CPI","TOT","AGRWTH","Q","1977-Q2",9.927587,
"KOR","CPI","TOT","AGRWTH","Q","1977-Q3",9.434812,
"KOR","CPI","TOT","AGRWTH","Q","1977-Q4",10.54441,
"KOR","CPI","TOT","AGRWTH","Q","1978-Q1",13.05915,
"KOR","CPI","TOT","AGRWTH","Q","1978-Q2",13.28623,
"KOR","CPI","TOT","AGRWTH","Q","1978-Q3",14.60905,
"KOR","CPI","TOT","AGRWTH","Q","1978-Q4",16.74739,
"KOR","CPI","TOT","AGRWTH","Q","1979-Q1",15.36554,
"KOR","CPI","TOT","AGRWTH","Q","1979-Q2",20.23916,
"KOR","CPI","TOT","AGRWTH","Q","1979-Q3",18.31688,
"KOR","CPI","TOT","AGRWTH","Q","1979-Q4",19.2198,
"KOR","CPI","TOT","AGRWTH","Q","1980-Q1",26.88926,
"KOR","CPI","TOT","AGRWTH","Q","1980-Q2",26.76573,
"KOR","CPI","TOT","AGRWTH","Q","1980-Q3",28.80518,
"KOR","CPI","TOT","AGRWTH","Q","1980-Q4",31.98989,
"KOR","CPI","TOT","AGRWTH","Q","1981-Q1",25.05445,
"KOR","CPI","TOT","AGRWTH","Q","1981-Q2",22.3029,
"KOR","CPI","TOT","AGRWTH","Q","1981-Q3",22.62058,
"KOR","CPI","TOT","AGRWTH","Q","1981-Q4",16.18427,
"KOR","CPI","TOT","AGRWTH","Q","1982-Q1",11.79958,
"KOR","CPI","TOT","AGRWTH","Q","1982-Q2",8.35234,
"KOR","CPI","TOT","AGRWTH","Q","1982-Q3",4.758016,
"KOR","CPI","TOT","AGRWTH","Q","1982-Q4",4.335953,
"KOR","CPI","TOT","AGRWTH","Q","1983-Q1",5.067036,
"KOR","CPI","TOT","AGRWTH","Q","1983-Q2",3.699089,
"KOR","CPI","TOT","AGRWTH","Q","1983-Q3",2.561751,
"KOR","CPI","TOT","AGRWTH","Q","1983-Q4",2.40677,
"KOR","CPI","TOT","AGRWTH","Q","1984-Q1",1.939552,
"KOR","CPI","TOT","AGRWTH","Q","1984-Q2",2.155954,
"KOR","CPI","TOT","AGRWTH","Q","1984-Q3",2.350969,
"KOR","CPI","TOT","AGRWTH","Q","1984-Q4",2.647521,
"KOR","CPI","TOT","AGRWTH","Q","1985-Q1",1.902649,
"KOR","CPI","TOT","AGRWTH","Q","1985-Q2",2.257287,
"KOR","CPI","TOT","AGRWTH","Q","1985-Q3",2.728696,
"KOR","CPI","TOT","AGRWTH","Q","1985-Q4",2.940749,
"KOR","CPI","TOT","AGRWTH","Q","1986-Q1",3.610254,
"KOR","CPI","TOT","AGRWTH","Q","1986-Q2",3.242606,
"KOR","CPI","TOT","AGRWTH","Q","1986-Q3",2.71929,
"KOR","CPI","TOT","AGRWTH","Q","1986-Q4",1.452699,
"KOR","CPI","TOT","AGRWTH","Q","1987-Q1",0.8140603,
"KOR","CPI","TOT","AGRWTH","Q","1987-Q2",2.429438,
"KOR","CPI","TOT","AGRWTH","Q","1987-Q3",3.48765,
"KOR","CPI","TOT","AGRWTH","Q","1987-Q4",5.464846,
"KOR","CPI","TOT","AGRWTH","Q","1988-Q1",7.493064,
"KOR","CPI","TOT","AGRWTH","Q","1988-Q2",7.207998,
"KOR","CPI","TOT","AGRWTH","Q","1988-Q3",7.082903,
"KOR","CPI","TOT","AGRWTH","Q","1988-Q4",6.816849,
"KOR","CPI","TOT","AGRWTH","Q","1989-Q1",5.589049,
"KOR","CPI","TOT","AGRWTH","Q","1989-Q2",5.603024,
"KOR","CPI","TOT","AGRWTH","Q","1989-Q3",5.65313,
"KOR","CPI","TOT","AGRWTH","Q","1989-Q4",5.948664,
"KOR","CPI","TOT","AGRWTH","Q","1990-Q1",7.64333,
"KOR","CPI","TOT","AGRWTH","Q","1990-Q2",8.755422,
"KOR","CPI","TOT","AGRWTH","Q","1990-Q3",8.986034,
"KOR","CPI","TOT","AGRWTH","Q","1990-Q4",8.879499,
"KOR","CPI","TOT","AGRWTH","Q","1991-Q1",9.741279,
"KOR","CPI","TOT","AGRWTH","Q","1991-Q2",8.858798,
"KOR","CPI","TOT","AGRWTH","Q","1991-Q3",9.324009,
"KOR","CPI","TOT","AGRWTH","Q","1991-Q4",9.419015,
"KOR","CPI","TOT","AGRWTH","Q","1992-Q1",7.151528,
"KOR","CPI","TOT","AGRWTH","Q","1992-Q2",7.004528,
"KOR","CPI","TOT","AGRWTH","Q","1992-Q3",6.027355,
"KOR","CPI","TOT","AGRWTH","Q","1992-Q4",4.736239,
"KOR","CPI","TOT","AGRWTH","Q","1993-Q1",4.624832,
"KOR","CPI","TOT","AGRWTH","Q","1993-Q2",4.678147,
"KOR","CPI","TOT","AGRWTH","Q","1993-Q3",4.435382,
"KOR","CPI","TOT","AGRWTH","Q","1993-Q4",5.460129,
"KOR","CPI","TOT","AGRWTH","Q","1994-Q1",6.519205,
"KOR","CPI","TOT","AGRWTH","Q","1994-Q2",5.838459,
"KOR","CPI","TOT","AGRWTH","Q","1994-Q3",6.912631,
"KOR","CPI","TOT","AGRWTH","Q","1994-Q4",5.801013,
"KOR","CPI","TOT","AGRWTH","Q","1995-Q1",4.759161,
"KOR","CPI","TOT","AGRWTH","Q","1995-Q2",4.82604,
