Entity,Code,Year,"Military expenditure (1914-2007, real prices) (Correlates of War: National Material Capabilities (v4.0)) (US-$)"
Serbia,SRB,2002,621108302
Serbia,SRB,2003,595718123.1
Serbia,SRB,2004,679966337.5
Serbia,SRB,2005,564390259.8
Serbia,SRB,2006,701346693.4
Serbia,SRB,2007,828658824.7
Seychelles,SYC,1980,9226002.704
Seychelles,SYC,1981,10126545.75
Seychelles,SYC,1982,9535028.139
Seychelles,SYC,1983,13760455.56
Seychelles,SYC,1984,11810347.94
Seychelles,SYC,1985,12031706.85
Seychelles,SYC,1986,13615614.729999999
Seychelles,SYC,1987,17242158.96
Seychelles,SYC,1989,15770088.52
Seychelles,SYC,1991,18894040.580000002
Seychelles,SYC,1992,17673015.45
Seychelles,SYC,1993,14961217.989999998
Seychelles,SYC,1994,14427022.629999999
Seychelles,SYC,1995,13046733.94
Seychelles,SYC,1996,11744328.55
Seychelles,SYC,1997,10497372.129999999
Seychelles,SYC,1998,11422647.73
Seychelles,SYC,1999,11250031.22
Seychelles,SYC,2000,11000000
Seychelles,SYC,2001,10755701.49
Seychelles,SYC,2002,11555503.290000001
Seychelles,SYC,2003,11329029.280000001
Seychelles,SYC,2004,14701974.87
Seychelles,SYC,2005,13353081.86
Seychelles,SYC,2006,12955911.819999998
Seychelles,SYC,2007,9254057.941
Sierra Leone,SLE,1961,8434623.656
Sierra Leone,SLE,1962,8971738.401
Sierra Leone,SLE,1963,9506301.824000001
Sierra Leone,SLE,1964,10609591.73
Sierra Leone,SLE,1965,11648524.06
Sierra Leone,SLE,1966,9538928.757
Sierra Leone,SLE,1967,9848317.332
Sierra Leone,SLE,1968,9526708.677000001
Sierra Leone,SLE,1969,10444380.78
Sierra Leone,SLE,1970,10779727.950000001
Sierra Leone,SLE,1971,12369015.87
Sierra Leone,SLE,1972,13942280.62
Sierra Leone,SLE,1973,15628740.700000001
Sierra Leone,SLE,1974,16683304.18
Sierra Leone,SLE,1975,17114383.290000003
Sierra Leone,SLE,1976,14085674.12
Sierra Leone,SLE,1977,20950230.51
Sierra Leone,SLE,1978,24882799.200000003
Sierra Leone,SLE,1979,28161631.05
Sierra Leone,SLE,1980,22142406.490000002
Sierra Leone,SLE,1981,20253091.509999998
Sierra Leone,SLE,1982,22248398.990000002
Sierra Leone,SLE,1983,15289395.07
Sierra Leone,SLE,1984,13286641.43
Sierra Leone,SLE,1985,7339198.113000001
Sierra Leone,SLE,1986,7193419.521
Sierra Leone,SLE,1987,8204040.741
Sierra Leone,SLE,1988,6606163.278
Sierra Leone,SLE,1989,6549673.862
Sierra Leone,SLE,1990,5198917.328000001
Sierra Leone,SLE,1991,14241739.13
Sierra Leone,SLE,1993,15867958.479999999
Sierra Leone,SLE,1994,55488548.580000006
Sierra Leone,SLE,1995,44576340.949999996
Sierra Leone,SLE,1996,50180312.910000004
Sierra Leone,SLE,1997,53536597.87
Sierra Leone,SLE,1998,26998985.540000003
Sierra Leone,SLE,1999,11250031.22
Sierra Leone,SLE,2000,10000000
Sierra Leone,SLE,2001,11733492.54
Sierra Leone,SLE,2002,25999882.41
Sierra Leone,SLE,2003,26434401.66
Sierra Leone,SLE,2004,21134088.87
Sierra Leone,SLE,2005,21364930.970000003
Sierra Leone,SLE,2006,24184368.740000002
Sierra Leone,SLE,2007,24397061.849999998
Singapore,SGP,1965,144511.7647
Singapore,SGP,1966,19622939.16
Singapore,SGP,1967,58709212.73
Singapore,SGP,1968,82235343.19
Singapore,SGP,1969,359377519.4
Singapore,SGP,1970,375023142.2
Singapore,SGP,1971,451174904.8
Singapore,SGP,1972,506459162.5
Singapore,SGP,1973,583977673.9000001
Singapore,SGP,1974,640468252.6
Singapore,SGP,1975,710275630.6999999
Singapore,SGP,1976,775477010.6
Singapore,SGP,1977,869334359.1
Singapore,SGP,1978,965413406.4
Singapore,SGP,1979,1064519710.9999999
Singapore,SGP,1980,1096176440
Singapore,SGP,1981,1196542520
Singapore,SGP,1982,1180805171
Singapore,SGP,1983,1432438961
Singapore,SGP,1984,1544650310
Singapore,SGP,1985,1718202131
Singapore,SGP,1986,1444292808
Singapore,SGP,1987,1545094340
Singapore,SGP,1988,1968636657
Singapore,SGP,1989,1907671999
Singapore,SGP,1990,2084963307
Singapore,SGP,1991,2527908696
Singapore,SGP,1992,2901020264
Singapore,SGP,1993,3060249135
Singapore,SGP,1994,3460265890
Singapore,SGP,1995,4316294477
Singapore,SGP,1996,4408393872
Singapore,SGP,1997,4853984874
Singapore,SGP,1998,5125653563
Singapore,SGP,1999,4802740602
Singapore,SGP,2000,4316000000
Singapore,SGP,2001,4184945672
Singapore,SGP,2002,4411313382
Singapore,SGP,2003,4475910653
Singapore,SGP,2004,4688092235
Singapore,SGP,2005,4965566040
Singapore,SGP,2006,5459621242
Singapore,SGP,2007,5894834909
Slovakia,SVK,1993,394432110.70000005
Slovakia,SVK,1994,349799810.3
Slovakia,SVK,1995,494688661.7
Slovakia,SVK,1996,500735462.79999995
Slovakia,SVK,1997,434591206.3
Slovakia,SVK,1998,439252726.4
Slovakia,SVK,1999,311932683.9
Slovakia,SVK,2000,342000000
Slovakia,SVK,2001,377427343.3
Slovakia,SVK,2002,446812794
Slovakia,SVK,2003,590997694.3
Slovakia,SVK,2004,670777603.2
Slovakia,SVK,2005,733529296.6999999
Slovakia,SVK,2006,792038076.2
Slovakia,SVK,2007,1137407849
Slovenia,SVN,1992,395583123.1
Slovenia,SVN,1994,328492207.6
Slovenia,SVN,1995,301162108.3
Slovenia,SVN,1996,246630899.6
Slovenia,SVN,1997,345363543.1
Slovenia,SVN,1998,335410474.3
Slovenia,SVN,1999,344660047.5
Slovenia,SVN,2000,273000000
Slovenia,SVN,2001,270848119.40000004
Slovenia,SVN,2002,264813617.09999996
Slovenia,SVN,2003,356864422.4
Slovenia,SVN,2004,453923474
Slovenia,SVN,2005,459346015.9
Slovenia,SVN,2006,543284569.0999999
Slovenia,SVN,2007,623386994
Somalia,SOM,1960,7027173.913
Somalia,SOM,1961,14663268.819999998
Somalia,SOM,1962,16918135.27
Somalia,SOM,1963,20280110.560000002
Somalia,SOM,1964,24090014.15
Somalia,SOM,1965,22622659.89
Somalia,SOM,1966,27662893.400000002
Somalia,SOM,1967,31167027.79
Somalia,SOM,1968,33121190.499999996
Somalia,SOM,1969,34065331.79
Somalia,SOM,1970,40344928.480000004
Somalia,SOM,1971,38615547.62
Somalia,SOM,1972,43206973.58
Somalia,SOM,1973,49988963.93
Somalia,SOM,1974,61189235.19
Somalia,SOM,1975,60148413.9
Somalia,SOM,1976,64885694.98
Somalia,SOM,1977,74038906.94
Somalia,SOM,1978,145309013.6
Somalia,SOM,1979,191726395.7
Somalia,SOM,1980,180632216.5
Somalia,SOM,1981,273487621.2
Somalia,SOM,1982,193092265.7
Somalia,SOM,1983,186631529.9
Somalia,SOM,1984,192084975.10000002
Somalia,SOM,1985,192020891
Somalia,SOM,1986,116384760.3
Somalia,SOM,1987,43225723.33
Somalia,SOM,1988,60776702.160000004
Somalia,SOM,1989,22955653.05
Somalia,SOM,1990,41737286.059999995
Somalia,SOM,1995,46750796.6
Somalia,SOM,1996,43774315.51
Somalia,SOM,1997,41989488.53
Somalia,SOM,1998,42575323.36
Somalia,SOM,1999,40909204.449999996
Somalia,SOM,2000,40000000
Somalia,SOM,2001,38133850.75
Somalia,SOM,2002,36592427.089999996
South Africa,ZAF,1920,38244880.1
South Africa,ZAF,1921,52148895.510000005
South Africa,ZAF,1922,34771493.28
South Africa,ZAF,1923,35845411.47
South Africa,ZAF,1924,40411297.35
South Africa,ZAF,1925,45424383
South Africa,ZAF,1926,46972560.76
South Africa,ZAF,1927,48072772.449999996
South Africa,ZAF,1928,43879115.38
South Africa,ZAF,1929,42615886.870000005
South Africa,ZAF,1930,36927754.72
South Africa,ZAF,1931,35399466.67
South Africa,ZAF,1932,38114100.66
South Africa,ZAF,1933,39841991.84
South Africa,ZAF,1934,70446532.9
South Africa,ZAF,1935,76278826.8
South Africa,ZAF,1936,90426598
South Africa,ZAF,1937,102048293.8
South Africa,ZAF,1938,162962109.7
South Africa,ZAF,1939,84762261.19
South Africa,ZAF,1940,290351923.7
South Africa,ZAF,1941,1064570000
South Africa,ZAF,1942,2535880726
South Africa,ZAF,1943,1659790685
South Africa,ZAF,1944,1645148056
South Africa,ZAF,1945,1643665202
South Africa,ZAF,1946,679933656.6
South Africa,ZAF,1947,427752955
South Africa,ZAF,1948,408859910.3
South Africa,ZAF,1949,265859081
South Africa,ZAF,1950,174095162.2
South Africa,ZAF,1951,317496208.6
South Africa,ZAF,1952,356393813.6
South Africa,ZAF,1953,317302143.09999996
South Africa,ZAF,1954,299514013.09999996
South Africa,ZAF,1955,306571740.40000004
South Africa,ZAF,1956,340813049.1
South Africa,ZAF,1957,354850101
South Africa,ZAF,1958,269186881.2
South Africa,ZAF,1959,192712250
South Africa,ZAF,1960,287331771.7
South Africa,ZAF,1961,420368666.7
South Africa,ZAF,1962,739120189.5
South Africa,ZAF,1963,743311320.1
South Africa,ZAF,1964,1059849176.9999999
South Africa,ZAF,1965,1104669825
South Africa,ZAF,1966,1211605773
South Africa,ZAF,1967,1346744981
South Africa,ZAF,1968,1319639686
South Africa,ZAF,1969,1324862133
South Africa,ZAF,1970,1288738036
South Africa,ZAF,1971,1449179349
South Africa,ZAF,1972,1395441005
South Africa,ZAF,1973,1966389066
South Africa,ZAF,1974,2751241495
South Africa,ZAF,1975,3257420211
South Africa,ZAF,1976,3578335547
South Africa,ZAF,1977,4228793541
South Africa,ZAF,1978,4750083898
South Africa,ZAF,1979,4509129729
South Africa,ZAF,1980,5274712408
South Africa,ZAF,1981,5199991371
South Africa,ZAF,1982,4252619372.0000005
South Africa,ZAF,1983,5055751913
South Africa,ZAF,1984,3889377877
South Africa,ZAF,1985,3071590321
South Africa,ZAF,1986,3281208904
South Africa,ZAF,1987,4498549007
South Africa,ZAF,1988,4505403356
South Africa,ZAF,1989,4578412797
South Africa,ZAF,1990,5298259697
South Africa,ZAF,1991,4569224638
South Africa,ZAF,1992,3852554910
South Africa,ZAF,1993,3946587958
South Africa,ZAF,1994,4517877626
South Africa,ZAF,1995,3454122809
South Africa,ZAF,1996,2993736115
South Africa,ZAF,1997,2642188566
South Africa,ZAF,1998,1973002790
South Africa,ZAF,1999,1794891345
South Africa,ZAF,2000,2019000000
South Africa,ZAF,2001,1788379821
South Africa,ZAF,2002,1804584431
South Africa,ZAF,2003,2560360618
South Africa,ZAF,2004,2877911580
South Africa,ZAF,2005,3291089575
South Africa,ZAF,2006,3046366733
South Africa,ZAF,2007,3157316314
South Korea,KOR,1949,73839694.39999999
South Korea,KOR,1950,190580363.60000002
South Korea,KOR,1951,217231027.20000002
South Korea,KOR,1952,261807307.9
South Korea,KOR,1953,445879166.2
South Korea,KOR,1954,314698452.9
South Korea,KOR,1955,424628069.4
South Korea,KOR,1956,405826278.40000004
South Korea,KOR,1957,548214894.8
South Korea,KOR,1958,526846540.59999996
South Korea,KOR,1959,528827000
South Korea,KOR,1960,461975782.59999996
South Korea,KOR,1961,461137559.1
South Korea,KOR,1962,608672944.0999999
South Korea,KOR,1963,453047710.9
South Korea,KOR,1964,573987828
South Korea,KOR,1965,490420379.7
South Korea,KOR,1966,631400431.6
South Korea,KOR,1967,732379635.6999999
South Korea,KOR,1968,897582674.6999999
South Korea,KOR,1969,1035178150
South Korea,KOR,1970,973682520.4000001
South Korea,KOR,1971,1090436841
South Korea,KOR,1972,1026267247
South Korea,KOR,1973,1334685751
South Korea,KOR,1974,1403745825
South Korea,KOR,1975,1510661597
South Korea,KOR,1976,2168631873
South Korea,KOR,1977,3427408773
South Korea,KOR,1978,4166857220
South Korea,KOR,1979,5473563003
South Korea,KOR,1980,6105325741
South Korea,KOR,1981,7232044802
South Korea,KOR,1982,6912998697
South Korea,KOR,1983,6737846819
South Korea,KOR,1984,6635201100
South Korea,KOR,1985,6509425227
South Korea,KOR,1986,7165375000
South Korea,KOR,1987,9530360661
South Korea,KOR,1988,11243689900
South Korea,KOR,1989,12572830250
South Korea,KOR,1990,13024888420
South Korea,KOR,1991,12817565220
South Korea,KOR,1992,13228652400
South Korea,KOR,1993,13521767470
South Korea,KOR,1994,14165116680
South Korea,KOR,1995,15415803370
South Korea,KOR,1996,17266298310
South Korea,KOR,1997,16096670430
South Korea,KOR,1998,10862937990
South Korea,KOR,1999,12362761580
South Korea,KOR,2000,12749000000
South Korea,KOR,2001,10917037010
South Korea,KOR,2002,12596461550
South Korea,KOR,2003,13813863040
South Korea,KOR,2004,16046286690
South Korea,KOR,2005,19142978150
South Korea,KOR,2006,21286563130
South Korea,KOR,2007,22367899320
Spain,ESP,1914,1327708094
Spain,ESP,1915,1425311570
Spain,ESP,1916,1389064844
Spain,ESP,1917,1204209607
Spain,ESP,1918,1077645342
Spain,ESP,1919,1160142001
Spain,ESP,1920,1036396022
Spain,ESP,1921,1247287063
Spain,ESP,1922,1312213151
Spain,ESP,1923,1234808930
Spain,ESP,1924,1258495860
Spain,ESP,1925,1227064327
Spain,ESP,1926,1225381080
Spain,ESP,1927,1276464553
Spain,ESP,1928,1355097154
Spain,ESP,1929,1351788835
Spain,ESP,1930,999779044
Spain,ESP,1931,779736466.7
Spain,ESP,1932,577991551
Spain,ESP,1933,635232428.6
Spain,ESP,1934,872091517.4
Spain,ESP,1935,1045562410
Spain,ESP,1936,1328223085
Spain,ESP,1937,756353321.3
Spain,ESP,1938,806197457.5
Spain,ESP,1939,839912322.1
Spain,ESP,1940,882568719.5999999
Spain,ESP,1941,849155902.0999999
Spain,ESP,1942,816050892.2
Spain,ESP,1943,823149246.2
Spain,ESP,1944,837376278.1999999
Spain,ESP,1945,952773039.8000001
Spain,ESP,1946,934913182.4000001
Spain,ESP,1947,1349933462
Spain,ESP,1948,1416781299
Spain,ESP,1949,1418867869
Spain,ESP,1950,666864514.9
Spain,ESP,1951,424081161.7
Spain,ESP,1952,520124581.2
Spain,ESP,1953,509462754
Spain,ESP,1954,564088292.8000001
Spain,ESP,1955,551820712.1
Spain,ESP,1956,609563916.1
Spain,ESP,1957,687876000
Spain,ESP,1958,630649341.2
Spain,ESP,1959,624454000
Spain,ESP,1960,522198663
Spain,ESP,1961,538207774.1999999
Spain,ESP,1962,655028451.6
Spain,ESP,1963,725208605.3000001
Spain,ESP,1964,777665242.1999999
Spain,ESP,1965,857274442.2
Spain,ESP,1966,1043775987
Spain,ESP,1967,1266762576
Spain,ESP,1968,1083544028
Spain,ESP,1969,1061992963
Spain,ESP,1970,1010427020
Spain,ESP,1971,2315202016
Spain,ESP,1972,2824113352
Spain,ESP,1973,3600277994
Spain,ESP,1974,4191849234
Spain,ESP,1975,4688100660
Spain,ESP,1976,4700231022
Spain,ESP,1977,4864613229
Spain,ESP,1978,5359478352
Spain,ESP,1979,7096610332
Spain,ESP,1980,7366391147
Spain,ESP,1981,6168960028
Spain,ESP,1982,5919842879
Spain,ESP,1983,5706859976
Spain,ESP,1984,6693700706
Spain,ESP,1985,5207540182
Spain,ESP,1986,6324039384
Spain,ESP,1987,7793838704
Spain,ESP,1988,8640861568
Spain,ESP,1989,8788009008
Spain,ESP,1990,10473874490
Spain,ESP,1991,9803063768
Spain,ESP,1992,8911934250
Spain,ESP,1993,8727377163
Spain,ESP,1994,8387649004
Spain,ESP,1995,9406695167
Spain,ESP,1996,9397598175
Spain,ESP,1997,8052534162
Spain,ESP,1998,7811014202
Spain,ESP,1999,7391270513
Spain,ESP,2000,7063000000
Spain,ESP,2001,6783914269
Spain,ESP,2002,8684923683
Spain,ESP,2003,10274485470
Spain,ESP,2004,11711960730
Spain,ESP,2005,11680385800
Spain,ESP,2006,12424719440
Spain,ESP,2007,14718158520
Sri Lanka,LKA,1948,5449297.794
Sri Lanka,LKA,1949,6367882.18
Sri Lanka,LKA,1950,6741780.364
Sri Lanka,LKA,1951,12355821.33
Sri Lanka,LKA,1952,15776269.87
Sri Lanka,LKA,1953,21552843.01
Sri Lanka,LKA,1954,33944207.84
Sri Lanka,LKA,1955,30071944.73
Sri Lanka,LKA,1956,34980110.01
Sri Lanka,LKA,1957,47085518.940000005
Sri Lanka,LKA,1958,66995654.120000005
Sri Lanka,LKA,1959,71748750
Sri Lanka,LKA,1960,70145250
Sri Lanka,LKA,1961,71240129.03
Sri Lanka,LKA,1962,65063413.08
Sri Lanka,LKA,1963,56490066.89
Sri Lanka,LKA,1964,55642405.010000005
Sri Lanka,LKA,1965,56705540.64
Sri Lanka,LKA,1966,58166173.17
Sri Lanka,LKA,1967,59718872.16
Sri Lanka,LKA,1968,52123004.849999994
Sri Lanka,LKA,1969,54216175.14
Sri Lanka,LKA,1970,69748433.08
Sri Lanka,LKA,1971,100860841.3
Sri Lanka,LKA,1972,92865489.19
Sri Lanka,LKA,1973,66497540.24
Sri Lanka,LKA,1974,78959650.52
Sri Lanka,LKA,1975,76672646.05
Sri Lanka,LKA,1976,71698309.25
Sri Lanka,LKA,1977,57031700.91
Sri Lanka,LKA,1978,43116391.76
Sri Lanka,LKA,1979,53100766.89
Sri Lanka,LKA,1980,75998274.67
Sri Lanka,LKA,1981,93572658.29
Sri Lanka,LKA,1982,106652468.1
Sri Lanka,LKA,1983,118748144.7
Sri Lanka,LKA,1984,150586365.1
Sri Lanka,LKA,1985,326335369.7
Sri Lanka,LKA,1986,800783239.7
Sri Lanka,LKA,1987,529379402.2
Sri Lanka,LKA,1988,424115682.5
Sri Lanka,LKA,1989,445924688.6
Sri Lanka,LKA,1990,538791312
Sri Lanka,LKA,1991,534136426.1
Sri Lanka,LKA,1992,634975315.3000001
Sri Lanka,LKA,1993,525909481
Sri Lanka,LKA,1994,583739531.1
Sri Lanka,LKA,1995,720832049.9
Sri Lanka,LKA,1996,947019947.8
Sri Lanka,LKA,1997,996200615.3
Sri Lanka,LKA,1998,1033230408
Sri Lanka,LKA,1999,825343199.7
Sri Lanka,LKA,2000,880000000
Sri Lanka,LKA,2001,768543761.1999999
Sri Lanka,LKA,2002,494960724.40000004
Sri Lanka,LKA,2003,486204173.40000004
Sri Lanka,LKA,2004,512731373.4
Sri Lanka,LKA,2005,648959778.1999999
Sri Lanka,LKA,2006,745396793.6
Sri Lanka,LKA,2007,820246044.8000001
Sudan,SDN,1956,40924642.010000005
Sudan,SDN,1957,53738158.150000006
Sudan,SDN,1958,69172964.71
Sudan,SDN,1959,75031000
Sudan,SDN,1960,82072706.52000001
Sudan,SDN,1961,89175290.32
Sudan,SDN,1962,90706106.19999999
Sudan,SDN,1963,102704274.2
Sudan,SDN,1964,106260856.3
Sudan,SDN,1965,137084735.79999998
Sudan,SDN,1966,192009267.3
Sudan,SDN,1967,210344334
Sudan,SDN,1968,220019336.9
Sudan,SDN,1969,274955892.3
Sudan,SDN,1970,339511125.1
Sudan,SDN,1971,373300730.2
Sudan,SDN,1972,357762264.6
Sudan,SDN,1973,344643733.9
Sudan,SDN,1974,321222798.3
Sudan,SDN,1975,301473230.2
Sudan,SDN,1976,369690771.2
Sudan,SDN,1977,461124128.09999996
Sudan,SDN,1978,450425491
Sudan,SDN,1979,662936864.1999999
Sudan,SDN,1980,401530399.3
Sudan,SDN,1981,524907811.4
Sudan,SDN,1982,497731647.2
Sudan,SDN,1983,377458469.8
Sudan,SDN,1984,313467302.29999995
Sudan,SDN,1985,500725017.5
Sudan,SDN,1986,548550821.9
Sudan,SDN,1987,653862047.1
Sudan,SDN,1988,631549209.4000001
Sudan,SDN,1989,585019413
Sudan,SDN,1990,392463681.3
Sudan,SDN,1991,466432385.1
Sudan,SDN,1992,1172012186
Sudan,SDN,1993,289023529.4
Sudan,SDN,1994,417273885.40000004
Sudan,SDN,1995,422931625.1
Sudan,SDN,1996,439878487.59999996
Sudan,SDN,1997,433541469
Sudan,SDN,1998,395638980.5
Sudan,SDN,1999,433637567.09999996
Sudan,SDN,2000,581000000
Sudan,SDN,2001,574941134.3000001
Sudan,SDN,2002,373627939.8
Sudan,SDN,2003,377634309.40000004
Sudan,SDN,2004,391440080.8
Sudan,SDN,2005,1040650179
Sudan,SDN,2006,452593186.4
Suriname,SUR,1982,61977682.9
Suriname,SUR,1983,62686519.79
Suriname,SUR,1984,63480620.16
Suriname,SUR,1985,35766072.68
Suriname,SUR,1986,32195109.59
Suriname,SUR,1988,47564375.61
Suriname,SUR,1989,49599471.97
Suriname,SUR,1990,111312511.6
Suriname,SUR,1991,89093946.38
Suriname,SUR,1992,71504347.46000001
Suriname,SUR,1993,65738685.12
Suriname,SUR,1994,14427022.629999999
Suriname,SUR,1995,15221189.59
Suriname,SUR,1996,14947327.25
Suriname,SUR,1997,15746058.2
Suriname,SUR,1998,15576337.81
Suriname,SUR,1999,11250031.22
Suriname,SUR,2000,21000000
Suriname,SUR,2001,23466985.07
Suriname,SUR,2002,16370296.33
Suriname,SUR,2003,17937629.700000003
Suriname,SUR,2004,20215215.44
Suriname,SUR,2005,18694314.6
Suriname,SUR,2006,17274549.1
Suriname,SUR,2007,18508115.880000003
Swaziland,SWZ,1974,2853310.105
Swaziland,SWZ,1975,2611288.265
Swaziland,SWZ,1976,7426541.717
Swaziland,SWZ,1977,11651963.57
Swaziland,SWZ,1978,17423404.259999998
Swaziland,SWZ,1979,18103905.67
Swaziland,SWZ,1980,18452005.41
Swaziland,SWZ,1981,37130667.77
Swaziland,SWZ,1982,36550941.2
Swaziland,SWZ,1983,27520911.13
Swaziland,SWZ,1984,13286641.43
Swaziland,SWZ,1985,11445143.260000002
Swaziland,SWZ,1986,11217808.22
Swaziland,SWZ,1987,9571380.864999998
Swaziland,SWZ,1988,10569861.25
Swaziland,SWZ,1989,13989594.66
Swaziland,SWZ,1990,11837685.79
Swaziland,SWZ,1991,11455105.51
Swaziland,SWZ,1993,22668512.11
Swaziland,SWZ,1994,24414961.38
Swaziland,SWZ,1995,25006240.04
Swaziland,SWZ,1996,25623989.57
Swaziland,SWZ,1997,24143955.900000002
Swaziland,SWZ,1998,28037408.060000002
Swaziland,SWZ,1999,21477332.330000002
Swaziland,SWZ,2000,205000000
Swaziland,SWZ,2001,19555820.9
Sweden,SWE,1914,294857175.3
Sweden,SWE,1915,293927067.7
Sweden,SWE,1916,458092202.5
Sweden,SWE,1917,425883644.4
Sweden,SWE,1918,686467396.5
Sweden,SWE,1919,324677534.2
Sweden,SWE,1920,216739169.9
Sweden,SWE,1921,247029502
Sweden,SWE,1922,383426425
Sweden,SWE,1923,342488036.2
Sweden,SWE,1924,338300765.8
Sweden,SWE,1925,345600367
Sweden,SWE,1926,324925491
Sweden,SWE,1927,321175922.4
Sweden,SWE,1928,297423153.79999995
Sweden,SWE,1929,304556354.5
Sweden,SWE,1930,298606648.8
Sweden,SWE,1931,321631355.6
Sweden,SWE,1932,260312582.8
Sweden,SWE,1933,256287846.3
Sweden,SWE,1934,357758918.7
Sweden,SWE,1935,337384729.5
Sweden,SWE,1936,411228883.90000004
Sweden,SWE,1937,459575713.40000004
Sweden,SWE,1938,732445970.4
Sweden,SWE,1939,1005709016
Sweden,SWE,1940,1063895138
Sweden,SWE,1941,1403083259
Sweden,SWE,1942,1638053448
Sweden,SWE,1943,1658159577
Sweden,SWE,1944,1713264533
Sweden,SWE,1945,1721472639
Sweden,SWE,1946,1604106705
Sweden,SWE,1947,1468245135
Sweden,SWE,1948,1349782032
Sweden,SWE,1949,1611399822
Sweden,SWE,1950,1308399708
Sweden,SWE,1951,1547593047
Sweden,SWE,1952,1886079321
Sweden,SWE,1953,2112713384.9999998
Sweden,SWE,1954,2221408086
Sweden,SWE,1955,2303324661
Sweden,SWE,1956,2350436401
Sweden,SWE,1957,2434033754
Sweden,SWE,1958,2519803471
Sweden,SWE,1959,2589405500
Sweden,SWE,1960,2620437837
Sweden,SWE,1961,2779750720
Sweden,SWE,1962,3089866705
Sweden,SWE,1963,3349735574
Sweden,SWE,1964,3577393849
Sweden,SWE,1965,3952116499
Sweden,SWE,1966,4102250380
Sweden,SWE,1967,4051672233
Sweden,SWE,1968,3977912933
Sweden,SWE,1969,4088097140
Sweden,SWE,1970,3999825243
Sweden,SWE,1971,4488379270
Sweden,SWE,1972,5029124535
Sweden,SWE,1973,5568977017
Sweden,SWE,1974,5569849643
Sweden,SWE,1975,6151200252
Sweden,SWE,1976,6119591675
Sweden,SWE,1977,6267973391
Sweden,SWE,1978,6490638425
Sweden,SWE,1979,6972912379
Sweden,SWE,1980,7010680767
Sweden,SWE,1981,4902113965
Sweden,SWE,1982,5071764104
Sweden,SWE,1983,5095284173
Sweden,SWE,1984,4225733633.9999995
Sweden,SWE,1985,4964330887
Sweden,SWE,1986,5370525685
Sweden,SWE,1987,6645273001
Sweden,SWE,1988,6315492094
Sweden,SWE,1989,5672144743
Sweden,SWE,1990,6757734012
Sweden,SWE,1991,7666802899
Sweden,SWE,1992,7194530254
Sweden,SWE,1993,5679595709
Sweden,SWE,1994,5966128744
Sweden,SWE,1995,6561419942
Sweden,SWE,1996,6940898175
Sweden,SWE,1997,5753609665
Sweden,SWE,1998,5981313721
Sweden,SWE,1999,5364219433
Sweden,SWE,2000,4610000000
Sweden,SWE,2001,3811429493
Sweden,SWE,2002,4414202258
Sweden,SWE,2003,5269886788
Sweden,SWE,2004,5363464206
Sweden,SWE,2005,5196129253
Sweden,SWE,2006,5187547094
Sweden,SWE,2007,5697975858
Switzerland,CHE,1914,31253797.080000002
Switzerland,CHE,1915,51377914.96
Switzerland,CHE,1916,48470645.25
Switzerland,CHE,1917,52036782.56
Switzerland,CHE,1918,62822124.39
Switzerland,CHE,1919,66203481.02
Switzerland,CHE,1920,63452817.65
Switzerland,CHE,1921,92694041.99
Switzerland,CHE,1922,130668324.7
Switzerland,CHE,1923,130274302.80000001
Switzerland,CHE,1924,120741884.9
Switzerland,CHE,1925,138738038
Switzerland,CHE,1926,137655132.5
Switzerland,CHE,1927,139288205.1
Switzerland,CHE,1928,137091153.8
Switzerland,CHE,1929,134200339.39999999
Switzerland,CHE,1930,156724069.2
Switzerland,CHE,1931,171135733.29999998
Switzerland,CHE,1932,197761638.4
Switzerland,CHE,1933,194608521.10000002
Switzerland,CHE,1934,298861517.40000004
Switzerland,CHE,1935,323449970.90000004
Switzerland,CHE,1936,314637533.1
Switzerland,CHE,1937,234810247
Switzerland,CHE,1938,289482664.6
Switzerland,CHE,1939,420205701.5
Switzerland,CHE,1940,489859332.1
Switzerland,CHE,1941,520529822.6
Switzerland,CHE,1942,532975427.99999994
Switzerland,CHE,1943,578114960.1999999
Switzerland,CHE,1944,609341612.1999999
Switzerland,CHE,1945,678803638.5
Switzerland,CHE,1946,639080271.9000001
Switzerland,CHE,1947,559768020.9
Switzerland,CHE,1948,583851614.7
Switzerland,CHE,1949,668000489
Switzerland,CHE,1950,699441845.8
Switzerland,CHE,1951,864056326.8000001
Switzerland,CHE,1952,1101817095
Switzerland,CHE,1953,976970387.2
Switzerland,CHE,1954,858763837.9000001
Switzerland,CHE,1955,920936203.1
Switzerland,CHE,1956,810044275.9
Switzerland,CHE,1957,1068735901.0000001
Switzerland,CHE,1958,1134287292
Switzerland,CHE,1959,1071728250
Switzerland,CHE,1960,1001325435
Switzerland,CHE,1961,1179864817
Switzerland,CHE,1962,1340560814
Switzerland,CHE,1963,1379319127
Switzerland,CHE,1964,1571338486
Switzerland,CHE,1965,1609576414
Switzerland,CHE,1966,1721921428
Switzerland,CHE,1967,1692665059
Switzerland,CHE,1968,1640098318
Switzerland,CHE,1969,1661632866
Switzerland,CHE,1970,1638511462
Switzerland,CHE,1971,1846756325
Switzerland,CHE,1972,2082310590
Switzerland,CHE,1973,2460461841
Switzerland,CHE,1974,2642324942
Switzerland,CHE,1975,2845680111
Switzerland,CHE,1976,3210761340
Switzerland,CHE,1977,3015402332
Switzerland,CHE,1978,3838166877
